,Component RT,Compound Name,Formula,Match Factor,Previous Best Compound Name,Previous Best Formula,Previous Best Match Factor,Previous Worst Compound Name,Previous Worst Formula,Previous Worst Match Factor
0,39.7912,No Match,,,"2-t-Butyl-5-(dimethoxy-phosphoryl)-3-methyl-4-oxoimidazolidine-1-carboxylic acid, t-butyl ester",C15H29N2O6P,57.3671116771099,"2-t-Butyl-5-(dimethoxy-phosphoryl)-3-methyl-4-oxoimidazolidine-1-carboxylic acid, t-butyl ester",C15H29N2O6P,57.3671116771099
1,39.7842,"4,6-di-tert-Butylresorcinol",C14H22O2,50.7454728253672,"2-t-Butyl-5-(dimethoxy-phosphoryl)-3-methyl-4-oxoimidazolidine-1-carboxylic acid, t-butyl ester",C15H29N2O6P,61.7144878232641,"4,6-di-tert-Butylresorcinol",C14H22O2,50.7454728253672
2,39.7605,No Match,,,"Carbonic acid, monoamide, N-(2-pentyl)-N-(2-ethylhexyl)-, decyl ester",C24H49NO2,59.2561341929227,"2-t-Butyl-5-(dimethoxy-phosphoryl)-3-methyl-4-oxoimidazolidine-1-carboxylic acid, t-butyl ester",C15H29N2O6P,52.7736221387119
3,39.5121,No Match,,,"Hexestrol, O,O'-di(pentafluoropropionyl)-",C24H20F10O4,53.436471650463,"Hexestrol, O,O'-di(pentafluoropropionyl)-",C24H20F10O4,53.436471650463
4,39.2923,2-(Acetoxymethyl)-3-(methoxycarbonyl)biphenylene,C17H14O4,51.1577314500926,2-(Acetoxymethyl)-3-(methoxycarbonyl)biphenylene,C17H14O4,51.1577314500926,2-(Acetoxymethyl)-3-(methoxycarbonyl)biphenylene,C17H14O4,51.1577314500926
5,38.4416774648089,No Match,,,"1,2-Dihydroanthra[1,2-d]thiazole-2,6,11-trione",C15H7NO3S,54.3013990208751,"1,2-Dihydroanthra[1,2-d]thiazole-2,6,11-trione",C15H7NO3S,54.3013990208751
6,38.2677,1-Butoxypropan-2-yl 3-methylbutanoate,C12H24O3,61.6131427963443,1-Butoxypropan-2-yl 3-methylbutanoate,C12H24O3,61.6131427963443,Isothiazole,C3H3NS,58.0875888004031
7,37.8421023378136,No Match,,,Bis(trimethylsilyl) sulfite,C6H18O3SSi2,50.1793258921058,Bis(trimethylsilyl) sulfite,C6H18O3SSi2,50.1793258921058
8,37.8085,No Match,,,"3-Fluoro-4-(trifluoromethoxy)benzoic acid, TMS",C11H12F4O3Si,53.1633722401428,"3-Fluoro-4-(trifluoromethoxy)benzoic acid, TMS",C11H12F4O3Si,53.1633722401428
9,37.7045,No Match,,,"4-Methoxybenzyl mercaptan, S-trimethylacetyl-",C13H18O2S,59.729063071435,"2,2-Dimethylpropionic acid, 3-hydroxy-5-(4-methoxybenzylthio)pentyl ester",C18H28O4S,50.2437354115681
