,Component RT,Compound Name,Formula,Match Factor,Previous Best Compound Name,Previous Best Formula,Previous Best Match Factor,Previous Worst Compound Name,Previous Worst Formula,Previous Worst Match Factor
0,39.8301,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,53.6845303687936,"4-tert-Octylphenol, TMS derivative",C17H30OSi,53.9882428271421,"2'-Hydroxy-5'-methylacetophenone, TMS derivative",C12H18O2Si,51.2094986647649
1,39.6530565876742,No Match,,,"2-t-Butyl-5-(dimethoxy-phosphoryl)-3-methyl-4-oxoimidazolidine-1-carboxylic acid, t-butyl ester",C15H29N2O6P,59.8824080680542,"2-t-Butyl-5-(dimethoxy-phosphoryl)-3-methyl-4-oxoimidazolidine-1-carboxylic acid, t-butyl ester",C15H29N2O6P,59.8824080680542
2,39.4193,No Match,,,"4-Methyl-2,4-bis(p-hydroxyphenyl)pent-1-ene, 2TMS derivative",C24H36O2Si2,65.8552416163499,"4-tert-Butylphenol, TMS derivative",C13H22OSi,51.3944537877592
3,39.3734,No Match,,,"Benzeneethanamine, N-[(pentafluorophenyl)methylene]-",C15H10F5N,64.9258819404531,"Benzeneethanamine, N-[(pentafluorophenyl)methylene]-",C15H10F5N,64.0232798136414
4,39.1972014514836,No Match,,,"Aniline, N-tert-butyldimethylsilyl-",C12H21NSi,53.7174103962912,"Aniline, N-tert-butyldimethylsilyl-",C12H21NSi,53.7174103962912
5,38.9378,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,79.959373952443,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,79.959373952443,4-Methyl-2-trimethylsilyloxy-acetophenone,C12H18O2Si,75.1002953182533
6,38.7493,No Match,,,"Cyclotrisiloxane, hexamethyl-",C6H18O3Si3,57.1130309111118,"Cyclotrisiloxane, hexamethyl-",C6H18O3Si3,56.837872199381
7,38.2932601034357,No Match,,,"Thiophen-2-methylamine, N-(2-fluorophenyl)-",C11H10FNS,51.9929605706152,"Thiophen-2-methylamine, N-(2-fluorophenyl)-",C11H10FNS,51.9929605706152
8,38.1166,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,78.8034562349942,"4-Methyl-2,4-bis(p-hydroxyphenyl)pent-1-ene, 2TMS derivative",C24H36O2Si2,85.9484402589887,"2'-Hydroxy-5'-methylacetophenone, TMS derivative",C12H18O2Si,73.5227847975904
9,37.8848,No Match,,,"1-((3R,5R,7aS)-5-Butylhexahydro-1H-pyrrolizin-3-yl)hexan-3-one",C17H31NO,59.7363951312849,"Acetamide, N-(4-hydroxy-2-benzothiazolyl)-",C9H8N2O2S,55.1648535179943
10,37.4745339951896,No Match,,,"4-Methyl-2,4-bis(p-hydroxyphenyl)pent-1-ene, 2TMS derivative",C24H36O2Si2,54.3771792987839,"4-Methyl-2,4-bis(p-hydroxyphenyl)pent-1-ene, 2TMS derivative",C24H36O2Si2,54.3771792987839
11,37.4423,"4-Ethylbenzoic acid, 2-methoxyethyl ester",C12H16O3,52.9944291815132,"4-Ethylbenzoic acid, 2-methoxyethyl ester",C12H16O3,52.9944291815132,"5-Benzofuranpropanol, 2-(1,3-benzodioxol-5-yl)-7-methoxy-",C19H18O5,51.9189459196813
12,37.234,No Match,,,"4-Methyl-2,4-bis(p-hydroxyphenyl)pent-1-ene, 2TMS derivative",C24H36O2Si2,59.0662434265056,"2-tert-Butylphenol, trimethylsily ether",C13H22OSi,50.8431601966299
13,37.218,No Match,,,"4-Methyl-2,4-bis(p-hydroxyphenyl)pent-1-ene, 2TMS derivative",C24H36O2Si2,66.9213491607399,"4-tert-Octylphenol, TMS derivative",C17H30OSi,51.0925588298491
14,36.8239,No Match,,,"4-Methyl-2,4-bis(p-hydroxyphenyl)pent-1-ene, 2TMS derivative",C24H36O2Si2,73.5565190669733,"1,4-Bis(trimethylsilyl)benzene",C12H22Si2,55.2449104095458
15,36.5483,5-Hydroxy-7-methoxy-2-methyl-3-phenyl-4-chromenone,C17H14O4,53.7910029698367,"Cyclotetrasiloxane, octamethyl-",C8H24O4Si4,56.6561766645079,5-Hydroxy-7-methoxy-2-methyl-3-phenyl-4-chromenone,C17H14O4,53.7910029698367
16,36.3537795940007,No Match,,,"3-Fluoro-4-(trifluoromethoxy)benzoic acid, TMS",C11H12F4O3Si,50.4206309546434,"3-Fluoro-4-(trifluoromethoxy)benzoic acid, TMS",C11H12F4O3Si,50.4206309546434
17,36.343329456401,No Match,,,"4-tert-Octylphenol, TMS derivative",C17H30OSi,50.5482377107997,"4-tert-Octylphenol, TMS derivative",C17H30OSi,50.5482377107997
18,36.0921,"5-Benzofuranpropanol, 2-(1,3-benzodioxol-5-yl)-7-methoxy-",C19H18O5,51.4350896471118,"5-Benzofuranpropanol, 2-(1,3-benzodioxol-5-yl)-7-methoxy-",C19H18O5,51.4350896471118,"5-Benzofuranpropanol, 2-(1,3-benzodioxol-5-yl)-7-methoxy-",C19H18O5,50.5584150982265
19,35.9309,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,56.5556587016734,"4-tert-Octylphenol, TMS derivative",C17H30OSi,58.1420387860266,"1,2,4-Benzenetricarboxylic acid, 1,2-dimethyl ester",C11H10O6,50.8932481997072
20,35.814,No Match,,,Methyl 2-[N-(4-fluorobenzyl)vinylsulfonamido]acrylate,C13H14FNO4S,60.4312779210958,"5-(2-((4-Fluorobenzyl)sulfanyl)phenyl)-1,3,4-thiadiazol-2-amine",C15H12FN3S2,51.4660482541066
21,35.7113,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,55.5447465833909,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,55.5447465833909,"1,2,4-Benzenetricarboxylic acid, 1,2-dimethyl ester",C11H10O6,50.9408855059172
22,35.6931,No Match,,,"1-(2-Benzyloxy-1-phenylethyl)-3,4-piperidinediol",C20H25NO3,78.7287452859341,"Propanedioic acid, [methyl(phenylmethyl)amino]-, diethyl ester",C15H21NO4,64.6093172959959
23,35.5039,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,70.3333249315906,"4-Methyl-2,4-bis(p-hydroxyphenyl)pent-1-ene, 2TMS derivative",C24H36O2Si2,77.1751301194679,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,70.3333249315906
24,35.479,No Match,,,"4-Methyl-2,4-bis(p-hydroxyphenyl)pent-1-ene, 2TMS derivative",C24H36O2Si2,62.8369456329452,4-Methyl-2-trimethylsilyloxy-acetophenone,C12H18O2Si,58.6791654801179
25,34.399,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,58.9020315889628,"4-Methyl-2,4-bis(p-hydroxyphenyl)pent-1-ene, 2TMS derivative",C24H36O2Si2,63.3860990327997,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,56.3036807213146
26,34.1756,No Match,,,"Indolizine, 2-(4-methylphenyl)-",C15H13N,63.5629970816196,"4,6-Difluoro-2-phenylaminopyrimidine",C10H7F2N3,55.9199400488562
27,34.0163,No Match,,,"Arsenous acid, tris(trimethylsilyl) ester",C9H27AsO3Si3,68.7685049996264,Tris(tert-butyldimethylsilyloxy)arsane,C18H45AsO3Si3,67.1272028181621
28,33.9388,No Match,,,"Cyclotrisiloxane, hexamethyl-",C6H18O3Si3,58.8866621762126,"Cyclotrisiloxane, hexamethyl-",C6H18O3Si3,57.6459904976135
29,33.4578,No Match,,,1-Tributylsilyloxytridec-2-yne,C25H50OSi,53.2612699393424,1-Tributylsilyloxytridec-2-yne,C25H50OSi,53.2612699393424
30,33.3143,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,73.1734129478212,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,73.1734129478212,"Cyclotrisiloxane, hexamethyl-",C6H18O3Si3,70.5394946528359
31,32.2546,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,63.8717405430961,"4-Methyl-2,4-bis(p-hydroxyphenyl)pent-1-ene, 2TMS derivative",C24H36O2Si2,69.5996821494046,"4-Methyl-2,4-bis(p-hydroxyphenyl)pent-1-ene, 2TMS derivative",C24H36O2Si2,51.8370623180629
32,32.2099,"1-(3-Hydroxy-4-methylphenyl)-1,3,3,6-tetramethylindan-5-ol",C20H24O2,58.4264340317593,"Silane, [(1,3-diphenyl-1-butenyl)oxy]trimethyl-",C19H24OSi,65.2756128079808,"Taurine, 2TBDMS derivative",C14H35NO3SSi2,50.9672123538736
33,32.083,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,54.0882935553787,"4-Methyl-2,4-bis(p-hydroxyphenyl)pent-1-ene, 2TMS derivative",C24H36O2Si2,60.8589191736343,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,54.0882935553787
34,32.0307,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,73.0564111750047,"4-Methyl-2,4-bis(p-hydroxyphenyl)pent-1-ene, 2TMS derivative",C24H36O2Si2,81.0624384889183,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,73.0564111750047
35,31.8105862519996,No Match,,,"Benzoic acid, 3-(2,3-dihydro-1-indolylcarbonyl)-5-nitro-, methyl ester",C17H14N2O5,54.2878556947867,"Benzoic acid, 3-(2,3-dihydro-1-indolylcarbonyl)-5-nitro-, methyl ester",C17H14N2O5,54.2878556947867
36,31.7734,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,72.7421936616116,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,72.7421936616116,"2'-Hydroxy-5'-methylacetophenone, TMS derivative",C12H18O2Si,68.5509411815301
37,31.3275,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,54.8253118127876,"4-Methyl-2,4-bis(p-hydroxyphenyl)pent-1-ene, 2TMS derivative",C24H36O2Si2,61.2536349140278,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,54.8253118127876
38,31.291,"4-Ethylbenzoic acid, hex-4-yn-3-yl ester",C15H18O2,55.9395618581584,"(2-Methyl-[1,3]dithian-2-yl)phenylmethanol",C12H16OS2,61.9897830721205,"4-Ethylbenzoic acid, hex-4-yn-3-yl ester",C15H18O2,55.9395618581584
39,31.1636,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,76.9200408848989,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,76.9200408848989,"Arsenous acid, tris(trimethylsilyl) ester",C9H27AsO3Si3,68.0940986189619
40,31.1064,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,75.0070911397187,"4-tert-Octylphenol, TMS derivative",C17H30OSi,76.9852285820486,"3-Fluoro-4-(trifluoromethoxy)benzoic acid, TMS",C11H12F4O3Si,52.0435351903554
41,31.0471,"Phthalic acid, di(2-propylphenyl) ester",C26H26O4,64.0682063781797,4'-Amino-6-methoxyaurone,C16H13NO3,77.2967329131913,"Phthalic acid, di(2-propylphenyl) ester",C26H26O4,64.0682063781797
42,31.0251477017952,No Match,,,"4-[4-(4-Nitro-1,2,5-oxadiazol-3-yl)-1,2,5-oxadiazol-3-yl]-1,2,5-oxadiazol-3-amine",C6H2N8O5,51.2412879452208,"4-[4-(4-Nitro-1,2,5-oxadiazol-3-yl)-1,2,5-oxadiazol-3-yl]-1,2,5-oxadiazol-3-amine",C6H2N8O5,51.2412879452208
43,30.9015,Benzo[a]pyrene,C20H12,59.7435642145855,Benzo[a]pyrene,C20H12,59.7435642145855,"4-tert-Octylphenol, TMS derivative",C17H30OSi,51.4367258733693
44,30.8939,No Match,,,"Pyrazol-3(2H)-one, 4-(2-furfurylidenamino)-1,5-dimethyl-2-phenyl-",C16H15N3O2,52.0446484517273,"Pyrazol-3(2H)-one, 4-(2-furfurylidenamino)-1,5-dimethyl-2-phenyl-",C16H15N3O2,52.0446484517273
45,30.774,No Match,,,"1-(Cyclohexylmethyl)-4-piperidinamine, N-trifluoroacetyl-",C14H23F3N2O,61.0340614885273,"1-(2-Phenylethyl)-4-piperidinamine, N-trifluoroacetyl-",C15H19F3N2O,57.3972326192717
46,30.7651745369601,No Match,,,"4-Methoxymandelic acid, ethyl ester, TMS",C14H22O4Si,51.458527935919,"4-Methoxymandelic acid, ethyl ester, TMS",C14H22O4Si,51.458527935919
47,30.7358,"1,2,4-Benzenetricarboxylic acid, 1,2-dimethyl ester",C11H10O6,57.520762636465,"4-tert-Octylphenol, TMS derivative",C17H30OSi,60.0320258175033,"2'-Hydroxy-5'-methylacetophenone, TMS derivative",C12H18O2Si,52.0687840437563
48,30.691,No Match,,,"Silicic acid, diethyl bis(trimethylsilyl) ester",C10H28O4Si3,57.6160578690057,"4-Methyl-2,4-bis(p-hydroxyphenyl)pent-1-ene, 2TMS derivative",C24H36O2Si2,53.7776650531194
49,30.5116,No Match,,,"4-Methyl-2,4-bis(p-hydroxyphenyl)pent-1-ene, 2TMS derivative",C24H36O2Si2,54.8503526998273,"3-Fluoro-4-(trifluoromethoxy)benzoic acid, TMS",C11H12F4O3Si,51.2133543291606
50,30.4959,No Match,,,"1-Heptene, 1,3-diphenyl-1-(trimethylsilyloxy)-",C22H30OSi,58.3847594900516,"1-(2,4-Dihydroxyphenyl)-2-(4-fluorophenoxy)ethanone, 2TMS derivative",C20H27FO4Si2,52.6482521898029
51,30.2776937645273,No Match,,,"4-Nitrobenzamide, N-(2-bromophenyl)-",C13H9BrN2O3,55.8984674920252,"4-Nitrobenzamide, N-(2-bromophenyl)-",C13H9BrN2O3,55.8984674920252
52,29.7474,"2,2'-Binaphthalene",C20H14,66.9491032851838,Iodine,I2,76.3002370756412,4-Phenyl-acridine,C19H13N,61.8031471936385
53,29.6076833997293,No Match,,,"4-Methyl-2,4-bis(p-hydroxyphenyl)pent-1-ene, 2TMS derivative",C24H36O2Si2,55.1548625419634,"4-Methyl-2,4-bis(p-hydroxyphenyl)pent-1-ene, 2TMS derivative",C24H36O2Si2,55.1548625419634
54,29.5865,No Match,,,"4-Methyl-2,4-bis(p-hydroxyphenyl)pent-1-ene, 2TMS derivative",C24H36O2Si2,68.5161729654091,"4-tert-Butylphenol, TMS derivative",C13H22OSi,51.3578565428232
55,29.4271,"Acetic acid, [4-(1,1-dimethylethyl)phenoxy]-, methyl ester",C13H18O3,52.7942050295826,"1H-1,3-Benzimidazole-1-acetonitrile, 2-(difluoromethyl)-",C10H7F2N3,53.7433557966282,"Acetic acid, [4-(1,1-dimethylethyl)phenoxy]-, methyl ester",C13H18O3,52.7942050295826
56,29.3774,No Match,,,"Thieno[3,2-b]thiophene, 2-(phenyliminomethyl)-",C13H9NS2,57.6638548342382,"Thieno[3,2-b]thiophene, 2-(phenyliminomethyl)-",C13H9NS2,55.2492394426272
57,28.6164,"2-naphthalenecarboxylic acid, 5,6,7-trimethoxy-",C14H14O5,52.7982673178171,"2,3,8,9-Tetrahydro-1H,5ah-cyclopenta[4,5]thieno[2,3-d]pyrido[1,2-a]pyrimidine-6(7H)-thione",C13H14N2S2,62.2166128689388,"2,3,8,9-Tetrahydro-1H,5ah-cyclopenta[4,5]thieno[2,3-d]pyrido[1,2-a]pyrimidine-6(7H)-thione",C13H14N2S2,50.743770090785
58,28.5853,"1,2-Dihydrobenzo[b]fluoranthene",C20H14,84.0019736120799,"1,2-Dihydrobenzo[b]fluoranthene",C20H14,84.0019736120799,"9,10[1',2']-Benzenoanthracene, 9,10-dihydro-",C20H14,68.1215481044889
