,Component RT,Compound Name,Formula,Match Factor,Previous Best Compound Name,Previous Best Formula,Previous Best Match Factor,Previous Worst Compound Name,Previous Worst Formula,Previous Worst Match Factor
0,16.7175242997798,"Nonane, 2-methyl-5-propyl-",C13H28,96.3141119893061,"Nonane, 2-methyl-5-propyl-",C13H28,96.3141119893061,"Decane, 5-propyl-",C13H28,95.4625904616841
1,16.7175166821636,"Nonane, 2-methyl-5-propyl-",C13H28,96.3128897286627,"Nonane, 2-methyl-5-propyl-",C13H28,96.3128897286627,"Decane, 5-propyl-",C13H28,95.4610513937647
2,10.9904,"Nonane, 3-methyl-5-propyl-",C13H28,95.8762091637652,"Nonane, 3-methyl-5-propyl-",C13H28,95.8762091637652,p-Xylene,C8H10,63.2652223847842
3,10.8531,"Heptane, 2,4-dimethyl-",C9H20,92.9496611208061,"Heptane, 2,4-dimethyl-",C9H20,92.9496611208061,"Heptane, 2,4-dimethyl-",C9H20,91.8151735784089
4,9.5831,"Cyclopentene, 1,2,3-trimethyl-",C8H14,88.2500508196253,"Cyclopentene, 1,2,3-trimethyl-",C8H14,88.2500508196253,"Ethanone, 1-(2-furanyl)-",C6H6O2,75.3070353194148
5,9.4384,"2-Pentene, 2,4,4-trimethyl-",C8H16,80.1567439241243,"2-Pentene, 2,4,4-trimethyl-",C8H16,80.1567439241243,"Cyclohexane, 1,4-dimethyl-",C8H16,77.4101004992332
6,9.3269,Octane,C8H18,97.3007466796875,Octane,C8H18,97.3007466796875,"Hexane, 2,3,5-trimethyl-",C9H20,72.1208722675223
7,9.2545,"Cyclopentene, 1,2,3-trimethyl-",C8H14,86.7430779947993,"Cyclopentene, 1,2,3-trimethyl-",C8H14,86.7430779947993,"Bicyclo[2.2.1]heptane, 2-(1-buten-3-yl)-",C11H18,73.7405229225942
8,8.633,"Heptane, 3-methyl-",C8H18,97.432669699628,"Heptane, 3-methyl-",C8H18,97.432669699628,Octane,C8H18,71.2324750387327
9,8.4732,Toluene,C7H8,81.1529585428289,Toluene,C7H8,81.1529585428289,"Aziridine, 2,3-dimethyl-1-(phenylmethyl)-, trans-",C11H15N,62.4406560168046
