,Component RT,Compound Name,Formula,Match Factor,Previous Best Compound Name,Previous Best Formula,Previous Best Match Factor,Previous Worst Compound Name,Previous Worst Formula,Previous Worst Match Factor
0,39.9494,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,79.9540378203759,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,79.9540378203759,"2'-Hydroxy-5'-methylacetophenone, TMS derivative",C12H18O2Si,75.6032026969549
1,39.6897,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,75.9065842137967,"2'-Hydroxy-5'-methylacetophenone, TMS derivative",C12H18O2Si,76.4020971984385,4-Methyl-2-trimethylsilyloxy-acetophenone,C12H18O2Si,60.5649800616448
2,39.5418,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,75.2074947350467,"4-Methyl-2,4-bis(p-hydroxyphenyl)pent-1-ene, 2TMS derivative",C24H36O2Si2,81.5730185281758,"2'-Hydroxy-5'-methylacetophenone, TMS derivative",C12H18O2Si,70.1297098838244
3,38.6524,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,75.1629387754177,"4-tert-Octylphenol, TMS derivative",C17H30OSi,75.4073653456858,"2'-Hydroxy-5'-methylacetophenone, TMS derivative",C12H18O2Si,71.7467453131177
4,38.6025,No Match,,,"L-Alanine, 2-methyl-N-(4-methylphenyl)-, neopentyl ester",C16H25NO2,63.979688704777,"L-Alanine, 2-methyl-N-(4-methylphenyl)-, 3-methylbutyl ester",C16H25NO2,62.5304851806525
5,38.4089,No Match,,,"3-Methylsalicylic acid, 2TMS derivative",C14H24O3Si2,58.1334112223706,"5-Methylsalicylic acid, 2TMS derivative",C14H24O3Si2,56.2524623701297
6,38.2948,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,51.4760461429614,"4-tert-Octylphenol, TMS derivative",C17H30OSi,53.2095391236547,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,51.4760461429614
7,38.2029,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,58.7551748552689,"4-tert-Octylphenol, TMS derivative",C17H30OSi,61.3237066364224,"1,2,4-Benzenetricarboxylic acid, 1,2-dimethyl ester",C11H10O6,56.337588957222
8,38.1643,No Match,,,"(S)-9-[(S)-2-(Hydroxymethyl)pyrrolidin-1-yl]-3-methyl-3,4-dihydro-2H-benzo[b][1,4,5]oxathiazepine 1,1-dioxide",C14H20N2O4S,54.0181415378268,"(R)-9-[(R)-2-(Hydroxymethyl)pyrrolidin-1-yl]-3-methyl-3,4-dihydro-2H-benzo[b][1,4,5]oxathiazepine 1,1-dioxide",C14H20N2O4S,53.1264013906625
9,37.9799,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,50.9787744753111,"4-Methyl-2,4-bis(p-hydroxyphenyl)pent-1-ene, 2TMS derivative",C24H36O2Si2,56.479967666039,"2'-Hydroxy-5'-methylacetophenone, TMS derivative",C12H18O2Si,50.6920404532229
10,37.4782,No Match,,,"4-tert-Butylphenol, O-pentafluoropropionyl-",C13H13F5O2,52.5897954628787,"N,N'-Bis[2-benzothiazolyl]terephthalamide",C22H14N4O2S2,51.899727603681
11,36.8332,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,53.3004288637204,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",C28H46O2,53.3004288637204,"2'-Hydroxy-5'-methylacetophenone, TMS derivative",C12H18O2Si,50.3292303485617
